name,gender,age,code,jobs
张剑秋,男,46,000607,董事
张韶衡,男,44,000607,董事
刘小斌,男,48,000607,董事
叶雪芳,女,52,000607,独立董事
蔡才河,男,48,000607,独立董事
郭全中,男,42,000607,独立董事
纪志坚,男,51,200530,董事长/董事
丁杰,男,55,200530,副董事长/董事
范跃坤,男,54,200530,董事
徐郡饶,女,55,200530,董事
工藤伸,男,55,200530,董事
高木俊幸,男,61,200530,董事
戴大双,女,66,200530,独立董事
刘继伟,男,57,200530,独立董事
王岩,女,55,200530,独立董事
吕航,男,57,200025,董事长/董事
丁辉,男,45,200025,董事
娄红,女,50,200025,董事
俞磊,女,50,200025,董事
张权勋,男,45,200025,董事
陈耿森,男,46,200025,董事
纪辉彬,男,48,200025,独立董事
李祥军,男,56,200025,独立董事
韦少辉,男,46,200025,独立董事
叶小平,男,55,300347,董事长/董事
曹晓春,女,49,300347,董事
Zhuan Yin,女,53,300347,董事
郑碧筠,男,49,300347,独立董事
曾苏,男,59,300347,独立董事
陈智敏,女,58,300347,独立董事
陈劲松,男,54,002285,董事长/董事
朱敏,女,49,002285,董事
袁鸿昌,男,47,002285,董事
郑伟鹤,男,52,002285,董事
任克雷,男,68,002285,董事
钟清宇,女,55,002285,董事
陈杰平,男,65,002285,独立董事
傅曦林,男,46,002285,独立董事
邱国鹭,男,45,002285,独立董事
高献国,男,58,603010,董事长/董事
高峰,男,55,603010,副董事长/董事
周三昌,男,55,603010,董事
郑永祥,男,45,603010,董事
傅羽韬,男,44,603010,独立董事
毛美英,女,55,603010,独立董事
崔荣军,男,36,603010,独立董事
程上楠,男,71,002708,董事长/董事
程晓苏,女,40,002708,副董事长/董事
吴朝阳,男,47,002708,董事
张建钢,男,44,002708,董事
程上柏,男,67,002708,董事
王鸣,男,37,002708,董事
吕忠诚,男,72,002708,董事
牛辉,男,58,002708,独立董事
叶钦华,男,37,002708,独立董事
陈凯,男,41,002708,独立董事
鄂海涛,男,54,002708,独立董事
徐自力,男,52,000735,董事长/董事
钟金雄,男,56,000735,副董事长/董事
张慧,女,46,000735,董事
胡电铃,男,57,000735,董事
朱辉,女,48,000735,独立董事
蔡东宏,男,52,000735,独立董事
王瑛,女,45,000735,独立董事
王颖,女,52,900911,代董事长/副董事长/董事
汤文侃,男,45,900911,副董事长/董事
邓伟利,男,54,900911,董事
霍佳震,男,56,900911,独立董事
张鸣,男,62,900911,独立董事
陆雄文,男,52,900911,独立董事
郁斌,男,55,900911,独立董事
毛巧丽,女,44,900911,职工董事
高云跃,男,50,600796,董事长/董事
孙伟,男,47,600796,副董事长/董事
钱海屏,男,56,600796,副董事长/董事
胡明,男,56,600796,董事
朱一同,男,59,600796,董事
祝金山,男,50,600796,董事
潘煜双,女,54,600796,独立董事
柳志强,男,43,600796,独立董事
王维斌,男,51,600796,独立董事
项翔,男,45,300330,董事长/董事
徐明,男,43,300330,董事
闵新力,男,45,300330,董事
陈宇峻,男,47,300330,董事
朱扬勇,男,55,300330,独立董事
陈德荣,男,68,300330,独立董事
尤建新,男,57,300330,独立董事
杨合岭,男,62,002358,董事长/董事
曹宏,男,50,002358,董事
王志安,男,59,002358,董事
孔庆珍,男,59,002358,董事
杨宏钊,男,52,002358,董事
黄宾,男,48,002358,独立董事
宋公利,男,62,002358,独立董事
裴文谦,男,69,002358,独立董事
范祥福,男,61,600779,董事长/董事
何荣辉,男,42,600779,董事
费毅衡,男,50,600779,董事
Preeti Arora,女,44,600779,董事
朱镇豪,男,52,600779,董事
冯渊,女,47,600779,独立董事
郑欣淳,女,48,600779,独立董事
戴志文,男,47,600779,独立董事
刘正洪,男,55,600283,董事长/董事
何中辉,男,55,600283,副董事长/董事
陈明东,男,48,600283,副董事长/董事
叶建桥,男,47,600283,董事
王树乾,男,54,600283,董事
陈晓健,男,42,600283,董事
张阳,男,58,600283,独立董事
陈建根,男,55,600283,独立董事
姚毅,男,-1,600283,独立董事
方旭升,男,45,000670,代董事长/董事
陈炎表,男,55,000670,董事
史浩樑,男,50,000670,董事
朱鹏,男,55,000670,董事
连松育,男,46,000670,董事
宗士才,男,54,000670,独立董事
杨利成,男,42,000670,独立董事
林卓彬,男,52,000670,独立董事
李立群,男,58,600329,董事长/董事
余红,女,44,600329,董事
阎敏,女,48,600329,董事
马贵中,男,63,600329,董事
张建津,男,62,600329,董事
王磊,女,47,600329,董事
卓侨兴,男,50,600329,独立董事
陈德仁,男,64,600329,独立董事
强志源,男,62,600329,独立董事
周鸿,男,48,600329,职工董事
马焰,男,51,300275,董事长/董事
金小汉,男,52,300275,副董事长/董事
叶立胜,男,50,300275,副董事长/董事
周和华,男,52,300275,董事
刘桥喜,男,42,300275,董事
邓中田,男,51,300275,董事
武文生,男,51,300275,独立董事
唐绍均,男,44,300275,独立董事
李定清,男,55,300275,独立董事
张永利,男,53,601168,董事长/董事
李义邦,男,50,601168,董事
王海丰,男,45,601168,董事
康岩勇,男,48,601168,董事
刘放来,男,66,601168,独立董事
张韶华,男,50,601168,独立董事
骆进仁,男,54,601168,独立董事
高国富,男,62,600000,董事长/董事
刘信义,男,53,600000,副董事长/董事
潘卫东,男,52,600000,董事
沙跃家,男,60,600000,董事
朱敏,女,54,600000,董事
顾建忠,男,44,600000,董事
董秀明,男,48,600000,董事
傅帆,男,54,600000,董事
华仁长,男,68,600000,独立董事
袁志刚,男,60,600000,独立董事
乔文骏,男,48,600000,独立董事
王喆,男,58,600000,独立董事
张鸣,男,60,600000,独立董事
陈维中,男,64,600000,独立董事
曲德福,男,53,002134,董事长/董事
王忠全,男,55,002134,董事
林晓华,男,33,002134,董事
张太金,男,51,002134,董事
于旸,男,39,002134,董事
战友,男,35,002134,董事
陆宇建,男,47,002134,独立董事
何青,男,43,002134,独立董事
何曙光,男,43,002134,独立董事
管大源,男,55,000559,董事长/非执行董事
李平一,男,51,000559,执行董事
顾福祥,男,57,000559,执行董事
潘文标,男,61,000559,执行董事
姜新国,男,54,000559,非执行董事
包季鸣,男,66,000559,独立董事
邬崇国,男,42,000559,独立董事
傅立群,女,64,000559,独立董事
陈玉忠,男,54,002564,董事长/董事
王煜,男,53,002564,董事
钱润琦,男,31,002564,董事
徐铭,男,39,002564,董事
周林,男,35,002564,董事
孙磊,男,34,002564,董事
唐海燕,女,47,002564,独立董事
黄雄,男,55,002564,独立董事
石桂峰,男,-1,002564,独立董事
丁洁民,男,61,600846,董事长/董事
张晔,男,57,600846,董事
高国武,男,50,600846,董事
王明忠,男,56,600846,董事
张驰,男,60,600846,独立董事
储一昀,男,54,600846,独立董事
孙益功,男,45,600846,独立董事
赵锐均,男,53,002071,董事长/董事
赵非凡,男,35,002071,副董事长/董事
胡晓芳,女,42,002071,董事
顾桂新,男,52,002071,董事
陈向明,男,49,002071,董事
俞乐平,女,60,002071,独立董事
高凤勇,男,48,002071,独立董事
俞铁成,男,43,002071,独立董事
王有治,男,54,300019,董事长/董事
李步春,男,53,300019,副董事长/董事
郭斌,女,50,300019,董事
王敏,女,39,300019,董事
李余利,女,51,300019,董事
杨丽玫,女,53,300019,董事
邱建,男,49,300019,独立董事
傅江,男,54,300019,独立董事
牟文,女,53,300019,独立董事
黄伟,男,45,600145,董事长/董事
刘鹏,男,46,600145,董事
臧忠华,男,47,600145,董事
刘名旭,男,44,600145,独立董事
郑明,男,43,600145,独立董事
何菁,女,50,600145,独立董事
贺孝金,男,40,600145,独立董事
刘磅,男,55,002421,董事长/董事
程朋胜,男,54,002421,董事
吕枫,男,50,002421,董事
苏俊锋,男,47,002421,董事
刘昂,男,51,002421,董事
王礼贵,男,57,002421,独立董事
王晓东,男,58,002421,独立董事
赵诚,男,44,002421,独立董事
王立群,男,56,300449,董事长/董事
谢疆,男,43,300449,董事
李坚,男,43,300449,董事
雷雨,男,43,300449,董事
林中,男,57,300449,独立董事
林杰辉,女,40,300449,独立董事
周洪波,男,56,300449,独立董事
黄秋,男,54,600515,董事长/董事
曾标志,男,40,600515,副董事长/董事
尚多旭,男,31,600515,董事
范宁,男,53,600515,董事
张祥瑞,男,53,600515,董事
张汉安,男,73,600515,董事
胡东山,男,46,600515,独立董事
李勇,男,44,600515,独立董事
耿文秀,男,52,600515,独立董事
黄毅,男,56,900946,董事长/董事
刘鹏展,男,52,900946,董事
刘青娥,女,-1,900946,董事
刘耀光,男,56,900946,董事
夏立军,男,41,900946,董事
计维斌,男,49,900946,独立董事
周兰,女,46,900946,独立董事
邢敏,男,64,900946,独立董事
尹真,男,50,900946,职工董事
刘光,男,47,300367,董事长/董事
赵永军,男,46,300367,董事
张晨,男,44,300367,董事
张新跃,男,55,300367,董事
张晟骏,男,46,300367,董事
蒋宗文,男,46,300367,董事
金毅敦,男,42,300367,独立董事
张健,女,43,300367,独立董事
郭全中,男,42,300367,独立董事
杨育武,男,57,600391,代董事长/董事
熊奕,男,42,600391,董事
吴华,女,50,600391,董事
蒋富国,男,50,600391,董事
李红,女,53,600391,董事
吴光,男,60,600391,独立董事
杜坤伦,男,49,600391,独立董事
鲍卉芳,女,55,600391,独立董事
曾泰,男,50,000762,董事长/董事
刘光芒,男,49,000762,董事
甘启义,男,55,000762,独立董事
查松,男,46,000762,独立董事
张春霞,女,47,000762,独立董事
李双海,男,47,000762,独立董事
罗晓,男,52,600684,董事长/董事
黄静,女,49,600684,董事
蔡穗声,男,67,600684,董事
张纲,男,48,600684,董事
吴张,男,61,600684,董事
朱渝梅,女,51,600684,董事
邓今强,男,48,600684,董事
徐勇,男,59,600684,独立董事
胡志勇,男,53,600684,独立董事
朱列玉,男,52,600684,独立董事
顾乃康,男,53,600684,独立董事
奚正刚,男,53,601996,董事长/董事
王高峰,男,61,601996,董事
魏云和,男,52,601996,董事
王海,男,37,601996,董事
崔建国,男,62,601996,董事
聂圣哲,男,53,601996,董事
张树国,男,58,601996,独立董事
SONG DONG JIN,男,54,601996,独立董事
谢秋平,女,41,601996,独立董事
黄明松,男,47,300222,董事长/董事
陈键,男,52,300222,副董事长/董事
杨锐俊,男,46,300222,董事
姚瑶,女,39,300222,董事
应勇,男,50,300222,董事
陆颖,男,49,300222,董事
徐枞巍,男,62,300222,独立董事
毛时法,男,54,300222,独立董事
卢贤榕,女,40,300222,独立董事
刘益谦,男,55,000627,董事长/董事
陈大力,男,51,000627,副董事长/董事
肖云华,男,56,000627,董事
易廷浩,男,45,000627,董事
石文清,男,51,000627,董事
田熠菲,男,36,000627,董事
毕建林,男,62,000627,独立董事
姜海华,男,52,000627,独立董事
冯根福,男,60,000627,独立董事
李炜,男,76,300388,名誉董事长/董事
王颖哲,男,47,300388,执行董事长/董事长/董事
李燕来,男,40,300388,副董事长/董事
李松筠,男,51,300388,董事
常先米,男,56,300388,董事
王森,男,34,300388,董事
俞汉青,男,52,300388,独立董事
任德慧,女,48,300388,独立董事
叶蜀君,女,56,300388,独立董事
黄辉,男,54,601216,董事长/董事
张杰,男,47,601216,董事
张海生,男,54,601216,董事
翟晓枫,男,48,601216,董事
盛杰民,男,77,601216,独立董事
谢晓燕,女,48,601216,独立董事
王勇,男,43,601216,独立董事
吴学愚,男,53,002533,董事长/董事
范志宏,男,52,002533,副董事长/董事
周祖勤,男,54,002533,董事
陈海兵,男,44,002533,董事
谢良琼,男,42,002533,董事
蒋华,男,46,002533,董事
樊行健,男,74,002533,独立董事
唐正国,男,66,002533,独立董事
杨黎明,男,63,002533,独立董事
朱强华,男,55,002163,董事长/董事
王晖,男,51,002163,董事
朱正新,男,47,002163,董事
宋庆春,男,35,002163,董事
傅俊旭,男,56,002163,董事
陈日华,男,54,002163,独立董事
高刚,男,55,002163,独立董事
李伟东,男,50,002163,独立董事
张水利,男,53,600057,董事长/董事
陈方,男,55,600057,副董事长/董事
邓启东,男,48,600057,董事
齐卫东,男,52,600057,董事
吴捷,男,37,600057,董事
林俊杰,男,45,600057,董事
沈艺峰,男,55,600057,独立董事
沈维涛,男,55,600057,独立董事
蔡庆辉,男,44,600057,独立董事
黎东,男,57,002499,董事长/董事
万健敏,女,47,002499,副董事长/董事
李曾敏,男,52,002499,董事
姬忆,男,48,002499,董事
邓步礼,男,58,002499,董事
李磊,男,38,002499,董事
赵万一,男,55,002499,独立董事
朱恂,女,50,002499,独立董事
李定清,男,55,002499,独立董事
杜斌,男,46,002476,董事长/董事
吴锋,男,47,002476,董事
王会臣,男,65,002476,董事
徐志伟,男,57,002476,董事
吴昊,男,45,002476,董事
陈佳,女,44,002476,董事
许肃贤,男,54,002476,独立董事
张如积,男,53,002476,独立董事
章击舟,男,42,002476,独立董事
朱洪彬,男,54,600112,董事长/董事
周联俊,男,55,600112,董事
陈磊,男,44,600112,董事
黄巨芳,男,56,600112,董事
李铁军,男,48,600112,独立董事
毛家仁,男,60,600112,独立董事
张仁,男,53,600112,独立董事
杨明燕,女,41,002026,董事长/董事
杨桂军,男,51,002026,副董事长/董事
刘友财,男,52,002026,董事
李铁松,男,53,002026,董事
杨桂模,男,68,002026,董事
黄建中,男,49,002026,董事
姜爱丽,女,54,002026,独立董事
仝允桓,男,68,002026,独立董事
孟红,女,52,002026,独立董事
张宏伟,男,64,600811,名誉董事长/董事
孙明涛,男,41,600811,董事长/董事
关焯华,男,63,600811,副董事长/董事
方灏,男,45,600811,董事
张惠泉,男,50,600811,董事
徐彩堂,男,70,600811,独立董事
胡凤滨,男,58,600811,独立董事
王旭辉,男,58,600811,独立董事
田益明,男,50,600811,独立董事
黄涛,男,54,000918,董事长/董事
李怀彬,男,54,000918,董事
霍东,男,46,000918,董事
林漫俊,男,48,000918,董事
杨松涛,男,50,000918,董事
刘仁安,男,48,000918,董事
贾生华,男,56,000918,独立董事
梁文昭,男,48,000918,独立董事
陈三联,男,54,000918,独立董事
颜昌绪,男,70,002749,董事长/董事
颜亚奇,男,39,002749,副董事长/董事
何颉,男,39,002749,董事
牟兴勇,男,43,002749,董事
何鹏,男,45,002749,董事
刘云平,男,49,002749,董事
杨光亮,男,53,002749,独立董事
周洁敏,女,50,002749,独立董事
吉利,女,40,002749,独立董事
吕小奎,男,66,600387,名誉董事长
李同双,男,43,600387,董事长/董事
宋济青,男,52,600387,副董事长/董事
徐昊昊,男,34,600387,董事
符之晓,男,47,600387,董事
邱国良,男,43,600387,董事
周勇,男,40,600387,董事
杨晓星,男,59,600387,董事
许明,男,39,600387,董事
涂建平,男,60,600387,董事
史禹铭,男,36,600387,董事
强力,男,57,600387,独立董事
刘瑛,女,55,600387,独立董事
成军,男,51,600387,独立董事
刘准,男,57,300721,董事长/董事
蔡国庆,男,62,300721,董事
孙银芬,女,40,300721,董事
李金峰,男,54,300721,董事
赵伟建,男,64,300721,独立董事
徐雪峰,男,42,300721,独立董事
刘斌,男,47,300721,独立董事
周宇斌,男,34,002319,董事长/董事
郭蒙,女,37,002319,董事
王韬光,男,54,002319,董事
黄捷,男,43,002319,董事
沙振权,男,59,002319,独立董事
蓝海林,男,-1,002319,独立董事
王悦,女,40,002319,独立董事
张力新,男,63,300371,董事长/董事
董建国,男,55,300371,董事
冯大鹏,男,38,300371,董事
陈辉,女,34,300371,董事
王健,男,46,300371,董事
张继川,男,41,300371,董事
王汝庚,男,55,300371,独立董事
张素祥,男,61,300371,独立董事
唐欣,女,41,300371,独立董事
张宏,男,57,600738,董事长/董事
洪一丹,女,39,600738,副董事长/董事
郭德明,男,45,600738,董事
张晓明,男,51,600738,董事
丁百永,男,45,600738,董事
朱宝良,男,56,600738,董事
仇兰英,女,57,600738,独立董事
赵优珍,女,45,600738,独立董事
刘陆天,男,52,600738,独立董事
管大源,男,55,000631,董事长/董事
沈志军,男,48,000631,执行董事
程捷,男,46,000631,董事
王德宏,男,50,000631,董事
孙坚,男,43,000631,董事
迟楷峰,男,58,000631,董事
唐国华,男,-1,000631,独立董事
周亚力,男,57,000631,独立董事
陈劲,男,50,000631,独立董事
王洪春,男,54,300664,董事长/董事
蒋永军,男,49,300664,董事
王春林,男,56,300664,董事
陈淼,男,38,300664,董事
张毅达,男,47,300664,董事
金章罗,男,68,300664,独立董事
朱和平,男,54,300664,独立董事
林琳,女,41,300664,独立董事
梁君,男,43,600368,董事长/董事
韩道均,男,56,600368,副董事长/董事
张毅,男,39,600368,副董事长/董事
黄英强,男,37,600368,董事
韩钢,男,42,600368,董事
杨旭东,男,45,600368,董事
王东,男,38,600368,董事
周异助,男,54,600368,董事
秦伟,男,39,600368,独立董事
咸海波,男,50,600368,独立董事
赵振,男,52,600368,独立董事
孙泽华,男,45,600368,独立董事
邢翰学,男,52,300234,董事长/董事
郑根土,男,56,300234,董事
吴剑鸣,女,51,300234,董事
邢翰科,男,47,300234,董事
王泽霞,女,53,300234,独立董事
茅铭晨,男,60,300234,独立董事
赵虹,男,57,300234,独立董事
张忠,男,50,600692,董事长/董事
朱刚,男,55,600692,董事
施元良,男,56,600692,董事
季卫东,男,53,600692,董事
龚学军,男,53,600692,董事
沈汉荣,男,54,600692,独立董事
陈辉,男,48,600692,独立董事
谭军萍,女,43,600692,独立董事
金建顺,男,59,601579,董事长/董事
翁桂珍,女,55,601579,副董事长/董事
傅祖康,男,54,601579,副董事长/董事
金良顺,男,64,601579,董事
许江,男,45,601579,董事
邬建昌,男,45,601579,董事
陈丹红,女,54,601579,独立董事
陈三联,男,54,601579,独立董事
金自学,男,60,601579,独立董事
彭敏,女,40,002175,董事长/董事
祝丽玮,女,38,002175,董事
胥志强,男,47,002175,董事
刘菏卿,女,45,002175,董事
刘晓龙,男,41,002175,董事
陈建生,男,53,002175,董事
蒋海鸣,女,44,002175,独立董事
寿祺,男,37,002175,独立董事
敬云川,男,47,002175,独立董事
孙国建,男,64,000518,董事长/董事
朱正洪,男,52,000518,董事
徐卫球,男,59,000518,董事
沈晓军,男,43,000518,独立董事
马丽英,女,47,000518,独立董事
廖述斌,男,51,000518,独立董事
曾昭秦,男,49,600807,董事长/董事
王永文,男,55,600807,董事
蒋涛,男,50,600807,董事
岳彩鹏,男,48,600807,董事
吉星敏,男,55,600807,董事
李延召,男,49,600807,董事
刘国芳,男,51,600807,独立董事
路军伟,男,40,600807,独立董事
佘廉,男,59,600807,独立董事
赵文权,男,48,300058,董事长/董事
熊剑,男,40,300058,董事
郑泓,女,45,300058,董事
张东,男,42,300058,董事
徐氢,男,49,300058,董事
孙陶然,男,49,300058,董事
阎焱,男,61,300058,独立董事
徐冬根,男,57,300058,独立董事
冯晓,女,49,300058,独立董事
何蕴韶,男,65,002030,董事长/董事
吴翠玲,女,57,002030,副董事长/董事
周新宇,男,50,002030,董事
程钢,男,48,002030,董事
孙晓,男,56,002030,董事
卢凯旋,男,45,002030,董事
徐爱民,男,51,002030,独立董事
胡志勇,男,53,002030,独立董事
丁振华,男,63,002030,独立董事
陈虹,男,57,600104,董事长/董事
陈志鑫,男,59,600104,董事
谢荣,男,66,600104,董事
陶鑫良,男,68,600104,独立董事
王方华,男,71,600104,独立董事
李若山,男,69,600104,独立董事
钟立欣,男,55,600104,职工董事
张万镇,男,69,300408,董事长/董事
黄雪云,女,43,300408,副董事长/董事
李钢,男,35,300408,董事
邱基华,男,42,300408,董事
古群,女,54,300408,独立董事
许业俊,男,57,300408,独立董事
黄伟坤,男,55,300408,独立董事
李良彬,男,51,002460,董事长/董事
王晓申,男,50,002460,副董事长/董事
沈海博,男,50,002460,董事
邓招男,女,51,002460,董事
黄代放,男,55,002460,董事
许晓雄,男,39,002460,董事
郭华平,男,55,002460,独立董事
黄华生,男,49,002460,独立董事
刘骏,男,55,002460,独立董事
黄斯颖,女,-1,002460,独立董事
郑和涌,男,51,000689,董事长/董事
谢荣辉,男,54,000689,董事
王德军,男,54,000689,董事
桂真亮,男,58,000689,董事
赖文胜,男,50,000689,董事
叶天培,男,54,000689,董事
储海,男,49,000689,董事
黄伟城,男,55,000689,董事
秦杰,男,54,300326,董事长/董事
袁征,男,55,300326,董事
汪立,男,50,300326,董事
李建祥,男,57,300326,董事
于成磊,男,41,300326,独立董事
鲁旭波,男,37,300326,独立董事
孙勇,男,58,300326,独立董事
张朋起,男,50,900907,董事长/董事
孙潇桐,男,36,900907,董事
曹文法,男,51,900907,董事
曹剑,女,38,900907,董事
严法善,男,67,900907,独立董事
魏嶷,男,69,900907,独立董事
童兆达,男,70,900907,独立董事
王启瑞,男,53,600780,董事长/董事
李明星,男,52,600780,董事
魏绍青,男,54,600780,董事
夏贵所,男,55,600780,董事
辛茂荀,男,60,600780,独立董事
江华,男,55,600780,独立董事
薛建兰,女,56,600780,独立董事
姚锦龙,男,44,000723,董事长/董事
姚俊卿,男,52,000723,董事
朱庆华,男,56,000723,董事
姚锦飞,男,29,000723,董事
梁钢明,男,49,000723,董事
郑彩霞,女,50,000723,董事
辛茂荀,男,60,000723,独立董事
王宝英,男,50,000723,独立董事
王丽珠,女,55,000723,独立董事
花莉蓉,女,50,603456,董事长/董事
陈志红,男,61,603456,董事
蒋祖林,男,51,603456,董事
花晓慧,女,43,603456,董事
潘杰,男,55,603456,独立董事
孔德兰,女,46,603456,独立董事
杨立荣,男,56,603456,独立董事
徐涛明,男,56,603006,董事长/董事
李政涛,男,45,603006,副董事长/董事
张承茂,男,48,603006,董事
徐斌,男,30,603006,董事
林晓峰,男,40,603006,董事
林学农,男,46,603006,董事
伍爱群,男,49,603006,独立董事
杨小弟,男,67,603006,独立董事
连向阳,男,47,603006,独立董事
李占明,男,56,300263,董事长/董事
孙建科,男,56,300263,副董事长/董事
杨媛,女,49,300263,董事
李明强,男,45,300263,董事
刘岩,男,54,300263,董事
李占强,男,47,300263,董事
席升阳,男,64,300263,独立董事
张莉,女,48,300263,独立董事
张霞,女,50,300263,独立董事
叶茂新,男,56,000666,董事长/执行董事
王江安,男,55,000666,副董事长/执行董事
姚育明,男,57,000666,执行董事
石廷洪,男,56,000666,执行董事
吴满菊,女,55,000666,董事
虞世全,男,52,000666,独立非执行董事
陈晋蓉,女,-1,000666,独立非执行董事
牛红军,男,46,000666,独立非执行董事
王臻,女,38,600295,董事长/董事
赵魁,男,58,600295,副董事长/董事
郭升,男,44,600295,董事
张奕龄,男,38,600295,董事
张晓慧,男,53,600295,董事
李中秋,男,55,600295,董事
康喜,男,51,600295,独立董事
卢淑琼,女,50,600295,独立董事
史哲,女,37,600295,独立董事
周军,男,49,601607,董事长/非执行董事
左敏,男,57,601607,执行董事
李永忠,男,48,601607,执行董事
沈波,男,45,601607,执行董事
李安,女,57,601607,非执行董事
谢祖墀,男,62,601607,独立非执行董事
尹锦滔,男,65,601607,独立非执行董事
洪亮,男,43,601607,独立非执行董事
蔡江南,男,61,601607,独立非执行董事
江淦钧,男,54,002572,董事长/董事
柯建生,男,54,002572,董事
潘雯姗,女,39,002572,董事
王飚,男,44,002572,董事
郑敏,男,52,002572,独立董事
谢康,男,55,002572,独立董事
谭跃,男,59,002572,独立董事
鹿成滨,男,59,002088,董事长/董事
鹿超,男,47,002088,董事
鹿晓琨,男,34,002088,董事
王宇斌,男,44,002088,董事
John Charles Dandolph Iv,男,42,002088,董事
David Edward Brooks,男,68,002088,董事
王铁,男,46,002088,独立董事
姜丽勇,男,42,002088,独立董事
沈佳云,男,53,002088,独立董事
杜宣,男,55,600446,名誉董事长/董事
赵剑,男,51,600446,董事长/董事
李结义,男,53,600446,董事
徐岷波,男,52,600446,董事
黄宇翔,男,54,600446,董事
张龙飞,男,41,600446,独立董事
陈正旭,男,50,600446,独立董事
肖幼美,女,63,600446,独立董事
徐茂栋,男,51,002122,董事长/董事
傅淼,男,48,002122,副董事长/董事
陶振武,男,39,002122,董事
韦京汉,女,50,002122,董事
杨利军,男,41,002122,董事
张志成,男,36,002122,董事
周方强,男,42,002122,董事
丁海胜,男,51,002122,独立董事
赵华,男,-1,002122,独立董事
陈长振,男,-1,002122,独立董事
洪崎,男,61,600016,董事长/执行董事
刘永好,男,66,600016,副董事长/董事
梁玉堂,男,60,600016,副董事长/执行董事
卢志强,男,66,600016,副董事长/董事
张宏伟,男,64,600016,副董事长/董事
郑万春,男,-1,600016,执行董事
解植春,男,60,600016,独立董事
吴迪,男,53,600016,董事
田志平,男,-1,600016,董事
翁振杰,男,-1,600016,董事
姚大锋,男,56,600016,董事
史玉柱,男,56,600016,董事
宋春风,男,-1,600016,董事
刘纪鹏,男,62,600016,独立董事
李汉成,男,55,600016,独立董事
刘宁宇,男,-1,600016,独立董事
彭雪峰,男,56,600016,独立董事
田溯宁,男,55,600016,独立非执行董事
林立新,男,56,600503,董事长/董事
王励勋,男,34,600503,董事
邢海霞,女,49,600503,董事
王坚忠,男,49,600503,董事
李光一,男,63,600503,独立董事
黄毅,男,63,600503,独立董事
袁树民,男,67,600503,独立董事
朱吉满,男,54,002437,董事长/董事
王东绪,男,55,002437,副董事长/董事
刘月寅,女,32,002437,董事
李国春,男,46,002437,董事
刁秀强,男,41,002437,董事
郭云沛,男,71,002437,独立董事
Liu-James Xiaodong,男,58,002437,独立董事
王瑞华,男,56,002437,独立董事
张勇峰,男,58,600153,董事长/董事
黄文洲,男,53,600153,副董事长/董事
郑永达,男,47,600153,董事
林茂,男,50,600153,董事
吴小敏,女,63,600153,董事
叶衍榴,女,46,600153,董事
戴亦一,男,51,600153,独立董事
刘峰,男,52,600153,独立董事
杜兴强,男,44,600153,独立董事
朱在龙,男,54,002067,董事长/董事
戈海华,男,53,002067,副董事长/董事
汪为民,男,68,002067,副董事长/董事
王志明,男,50,002067,董事
姚洁青,女,49,002067,董事
盛晓英,女,48,002067,董事
沈凯军,男,51,002067,独立董事
朱锡坤,男,56,002067,独立董事
金赞芳,女,42,002067,独立董事
游小明,男,51,600850,董事长/董事
林建民,男,57,600850,副董事长/执行董事
张为民,男,51,600850,董事
朱闻渊,男,48,600850,董事
郭文奇,男,56,600850,董事
王翎翎,女,42,600850,董事
李德毅,男,72,600850,独立董事
罗珉,男,64,600850,独立董事
钱志昂,男,52,600850,独立董事
赵民革,男,52,000959,董事长/董事
刘建辉,男,54,000959,董事
王相禹,男,52,000959,董事
李明,男,44,000959,董事
邱银富,男,51,000959,董事
尹田,男,64,000959,独立董事
唐荻,男,63,000959,独立董事
杨贵鹏,男,46,000959,独立董事
张斌,男,45,000959,独立董事
叶林,男,55,000959,独立董事
范力,男,52,601555,董事长/董事
钱晓红,女,49,601555,董事
朱剑,男,54,601555,董事
宋子洲,男,58,601555,董事
朱建根,男,55,601555,董事
郑刚,男,44,601555,董事
金德环,男,65,601555,独立董事
裴平,男,61,601555,独立董事
尹晨,男,43,601555,独立董事
权小锋,男,37,601555,独立董事
马震亚,男,52,601555,职工董事
项光明,男,55,603568,董事长/董事
陈革,男,52,603568,副董事长/董事
朱善银,男,56,603568,董事
朱善玉,男,54,603568,董事
王泽霞,女,53,603568,独立董事
孙笑侠,男,55,603568,独立董事
张伟贤,男,54,603568,独立董事
姚和平,男,56,300218,董事长/董事
王义峰,男,52,300218,董事
杨滁光,男,63,300218,董事
陈炯文,男,46,300218,董事
孙恺,男,53,300218,董事
柯荣铨,男,59,300218,董事
张乐德,男,60,300218,董事
钱元美,女,54,300218,董事
吕斌,男,58,300218,独立董事
李晓玲,女,60,300218,独立董事
李健,男,50,300218,独立董事
杜杰,男,48,300218,独立董事
肖毅,男,51,002270,董事长/董事
杨建琴,女,44,002270,董事
李胜军,男,55,002270,董事
王彦国,男,56,002270,董事
吕大忠,男,50,002270,董事
龚玮,女,59,002270,董事
刘大力,男,53,002270,独立董事
冯正权,男,75,002270,独立董事
杨迎建,男,63,002270,独立董事
李介平,男,55,002620,董事长/董事
叶志彪,男,54,002620,董事
陈如刚,男,51,002620,董事
李冬阳,男,32,002620,董事
邓本军,男,55,002620,董事
孙进山,男,54,002620,独立董事
刘平春,男,63,002620,独立董事
庄志伟,男,54,002620,独立董事
程国勋,男,55,600714,董事长/董事
徐勇,男,54,600714,副董事长/董事
